公司,通訊處名稱,地址,縣市,鄉鎮市區,設立日期,比對方式,信心度
新光人壽保險股份有限公司（原台新人壽）,信隆通訊處,基隆市仁愛區仁一路２５９號９樓,基隆市,仁愛區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新昌通訊處,新竹市中央路１８９號６樓右室,新竹市,東區,1994-09-05,road_lookup_scope,0.85
新光人壽保險股份有限公司（原台新人壽）,新福通訊處,新竹市中央路１８９號５樓左室,新竹市,東區,1994-09-05,road_lookup_scope,0.85
新光人壽保險股份有限公司（原台新人壽）,竹一通訊處,新竹市中央路１８９號５樓,新竹市,東區,1994-09-05,road_lookup_scope,0.85
新光人壽保險股份有限公司（原台新人壽）,板順竹虹分通訊處,新竹市東區中央路１８９號６樓,新竹市,東區,1997-04-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中盛通訊處,台中市西屯區文心路二段６４５號９樓,臺中市,西屯區,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,五權通訊處,台中市西區臺灣大道二段５０１號２樓,臺中市,西區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,民權通訊處,台中市西屯區文心路二段６４５號６樓,臺中市,西屯區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中昌通訊處,台中市西屯區文心路二段６４５號６樓,臺中市,西屯區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中泰通訊處,台中市南區復興路三段４６５號５樓,臺中市,南區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中嘉通訊處,台中市南區復興路三段４６５號７樓,臺中市,南區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中榮通訊處,台中市南區復興路三段４６５號９樓,臺中市,南區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,烏日通訊處,臺中市南區復興路三段４６５號１１樓,臺中市,南區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中欣通訊處,台中市西區臺灣大道二段５０１號１樓,臺中市,西區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永昌通訊處,台中市西屯區文心路二段６４５號９樓,臺中市,西屯區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中南通訊處,台中市西屯區文心路二段６４５號１０號,臺中市,西屯區,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,文昌通訊處,台中市南區復興路三段４６５號８樓,臺中市,南區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,台中通訊處,台中市南區復興路三段４６５號６樓Ｂ室,臺中市,南區,1994-11-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,群躍通訊處,臺中市西區臺灣大道二段３０９號２７樓,臺中市,西區,2011-06-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,嘉明通訊處,嘉義市西區中興路４６５號５樓,嘉義市,西區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,嘉興通訊處,嘉義市西區中興路４６５號６樓,嘉義市,西區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,佳益通訊處,嘉義市西區中興路４６５號４樓,嘉義市,西區,2000-11-08,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,崇明通訊處,台南市中西區永華路一段３２號８樓,臺南市,中西區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,安順通訊處,台南市中西區民生路二段３０７號６樓Ａ室,臺南市,中西區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,逢甲通訊處,台南市中西區民生路二段３０７號１３樓,臺南市,中西區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,文賢通訊處,台南市中西區民生路二段３０７號６樓Ｂ室,臺南市,中西區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,文和通訊處,台南市中西區民生路二段３０７號８樓Ａ室,臺南市,中西區,1994-11-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,立人通訊處,台南市中西區民生路二段３０７號７樓Ｂ室,臺南市,中西區,1994-09-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,崇德通訊處,台南市中西區民生路二段３０７號７樓Ａ室,臺南市,中西區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,台南通訊處,台南市中西區民生路二段３０７號２１樓A室,臺南市,中西區,1994-11-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,逢一通訊處,台南市中西區民生路二段３０７號１７樓A-２室,臺南市,中西區,2000-03-24,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,大誠通訊處,台南市中西區民生路二段３０７號２０樓A室,臺南市,中西區,2000-03-24,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,南豐通訊處,台南市中西區民生路二段３０７號１７樓之１(B室),臺南市,中西區,2001-03-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,楠梓通訊處,高雄市楠梓區軍校路８００號１５樓,高雄市,楠梓區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,九如通訊處,高雄市新興區七賢一路２５１號９樓B室,高雄市,新興區,1983-05-28,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,福港通訊處,高雄市小港區漢民路３８１號１１樓,高雄市,小港區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,凱旋通訊處,高雄市新興區七賢一路２５１號１８樓,高雄市,新興區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,苓雅通訊處,高雄市新興區七賢一路２５１號１８樓,高雄市,新興區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,前金通訊處,高雄市新興區七賢一路２４９號９樓B室,高雄市,新興區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,鼓山通訊處,高雄市新興區七賢一路２５１號１７樓,高雄市,新興區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永達通訊處,高雄市新興區七賢一路２４９號９樓,高雄市,新興區,1994-09-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,三民通訊處,高雄市新興區七賢一路２５１號９樓,高雄市,新興區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新雅通訊處,高雄市新興區七賢一路２５１號１６樓,高雄市,新興區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,高三通訊處,高雄市新興區七賢一路２４９號１１樓Ｂ室,高雄市,新興區,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,高鳳通訊處,高雄市新興區七賢一路２５１號７樓,高雄市,新興區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,金門通訊處,金門縣金城鎮民權路１８２號２樓,金門縣,金城鎮,1994-11-16,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,高新通訊處,高雄市新興區七賢一路２４９號８樓,高雄市,新興區,1994-11-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,雄南通訊處,高雄市新興區七賢一路２５１號７樓,高雄市,新興區,2002-04-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,菜寮通訊處,新北市三重區三和路四段１１１之３２號１０樓,新北市,三重區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,三和通訊處,新北市三重區重陽路一段８９號７樓,新北市,三重區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,重陽通訊處,新北市三重區中正北路１８號２樓,新北市,三重區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,重和通訊處,新北市三重區正義北路２０８號６樓,新北市,三重區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,土城通訊處,新北市土城區明德路二段６２號８樓,新北市,土城區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,三峽通訊處,新北市三峽區民生街１１９號４樓及４樓之１,新北市,三峽區,1979-03-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,景安通訊處,新北市中和區板南路６６１號４樓,新北市,中和區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,景平通訊處,新北市永和區保生路１號１７樓Ａ室,新北市,永和區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永和通訊處,新北市中和區中和路３５６號１０樓,新北市,中和區,1981-07-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,汐止通訊處,新北市汐止區大同路二段３７６號１０樓,新北市,汐止區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,金山通訊處,新北市金山區美田里中山路２８２號１、２樓,新北市,金山區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,泰山通訊處,新北市泰山區明志路一段２０５號９樓Ａ室,新北市,泰山區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,淡江通訊處,新北市淡水區中山北路一段４６號７樓,新北市,淡水區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新店通訊處,新北市新店區北新路二段２６２之５號３樓,新北市,新店區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新興通訊處,新北市新莊區中正路１４９號３樓,新北市,新莊區,1979-06-08,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新榮通訊處,新北市新莊區中正路１４９號６樓,新北市,新莊區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,樹林通訊處,新北市樹林區中山路一段１３５號３樓,新北市,樹林區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,樹昌通訊處,新北市樹林區樹新路１７號２樓,新北市,樹林區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,蘆洲通訊處,新北市三重區三和路四段１１１之３２號１０樓,新北市,三重區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,鶯歌通訊處,新北市鶯歌區建國路６０號６樓之２及６６號６樓之３,新北市,鶯歌區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,信隆瑞芳分通訊處,新北市瑞芳區三爪子坑路６４之３３號１樓,新北市,瑞芳區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新泰通訊處,新北市新莊區中正路１４９號５樓,新北市,新莊區,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,五股通訊處,新北市五股區新五路二段２５７號１樓,新北市,五股區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,和興通訊處,新北市中和區中和路３５８號１０樓,新北市,中和區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,大漢通訊處,新北市板橋區中山路一段１４１號１１樓,新北市,板橋區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板富通訊處,新北市板橋區中山路一段１４１號１１樓,新北市,板橋區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板盛通訊處,新北市板橋區中山路一段１４１號１０樓,新北市,板橋區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板榮通訊處,新北市板橋區中山路一段１４１號１２樓,新北市,板橋區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新盛通訊處,新北市板橋區中山路一段１４１號１０樓,新北市,板橋區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,樹達通訊處,新北市樹林區中山路一段２１７號２樓,新北市,樹林區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板順通訊處,新北市板橋區中山路一段１４１號９樓,新北市,板橋區,2000-11-08,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,淡水通訊處,新北市淡水區學府路２８號７樓,新北市,淡水區,2004-02-19,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,泰山林口分通訊處,新北市林口區中山路２５０號３樓之２,新北市,林口區,2009-03-16,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,北投八里分通訊處,新北市八里區中山路二段１９１號,新北市,八里區,2012-07-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,海昌澳底分通訊處,新北市貢寮區仁里里１４鄰仁和路２３８號１樓,新北市,貢寮區,2013-08-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,礁溪通訊處,宜蘭縣礁溪鄉礁溪路四段７８號３．４樓,宜蘭縣,礁溪鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,礁溪頭城分通訊處,宜蘭縣頭城鎮青雲路三段３３５號１樓與２樓,宜蘭縣,頭城鎮,2013-10-03,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,羅興通訊處,宜蘭縣羅東鎮興東南路２４５號６樓,宜蘭縣,羅東鎮,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,羅東通訊處,宜蘭縣羅東鎮興東南路２４５號５樓,宜蘭縣,羅東鎮,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,宜成通訊處,宜蘭縣宜蘭市光復路４８號８樓,宜蘭縣,宜蘭市,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,宜興通訊處,宜蘭縣宜蘭市光復路４８號７樓,宜蘭縣,宜蘭市,1994-11-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,宜泰通訊處,宜蘭縣宜蘭市光復路４８號９樓,宜蘭縣,宜蘭市,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,宜和通訊處,宜蘭縣宜蘭市光復路４８號６樓,宜蘭縣,宜蘭市,1994-11-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,桃一通訊處,桃園市桃園區復興路２０７號５樓之１,桃園市,桃園區,1979-06-08,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,八德通訊處,桃園市桃園區復興路２０７號１４樓,桃園市,桃園區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,八德大溪分通訊處,桃園市大溪區文化路５７號,桃園市,大溪區,1983-05-28,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,壢富通訊處,桃園市中壢區環西路１２１號４樓A室,桃園市,中壢區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,平鎮通訊處,桃園市中壢區環西路１２１號８樓Ｂ室,桃園市,中壢區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,觀音新屋分通訊處,桃園市新屋區中華路３２０－１號,桃園市,新屋區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,楊梅通訊處,桃園市楊梅區新成路４８號５樓,桃園市,楊梅區,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,龍潭通訊處,桃園市龍潭區中興路３９６－２２號４樓,桃園市,龍潭區,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,龜山通訊處,桃園市桃園區復興路２０７號１０樓之３,桃園市,桃園區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,蘆竹通訊處,桃園市蘆竹區南崁路１７５巷１０號５樓,桃園市,蘆竹區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,觀音通訊處,桃園市觀音區大同里４鄰中山路二段６７６號３樓,桃園市,觀音區,1994-11-16,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新桃通訊處,桃園市桃園區復興路２０７號３樓,桃園市,桃園區,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,中壢通訊處,桃園市中壢區環西路１２１號６樓Ａ室,桃園市,中壢區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板順壢成分通訊處,桃園市中壢區環西路１２１號１０樓,桃園市,中壢區,1995-02-14,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板順青溪分通訊處,桃園市桃園區復興路２０７號９樓之１,桃園市,桃園區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,桃揚通訊處,桃園市桃園區復興路２０７號５樓５０３室,桃園市,桃園區,2002-04-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,大園通訊處,桃園市大園區中正東路１５１號２樓,桃園市,大園區,2012-05-09,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新豐湖欣分通訊處,新竹縣湖口鄉中山路二段５８號１～３樓,新竹縣,湖口鄉,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新豐通訊處,新竹縣新豐鄉新興路７５號２樓,新竹縣,新豐鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,竹東通訊處,新竹縣竹東鎮長春路三段２５３號２樓,新竹縣,竹東鎮,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板順湖口分通訊處,新竹縣湖口鄉中山路二段５８號,新竹縣,湖口鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,竹北通訊處,新竹縣竹北市中正東路４８號４樓,新竹縣,竹北市,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,苗盛通訊處,苗栗縣苗栗市中正路５６７號３樓,苗栗縣,苗栗市,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,群躍苑裡分通訊處,苗栗縣苑裡鎮建國路５３號３樓,苗栗縣,苑裡鎮,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,頭份通訊處,苗栗縣頭份市中華路１１９２號８樓,苗栗縣,頭份市,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,苗富通訊處,苗栗縣苗栗市中正路５６７號１樓,苗栗縣,苗栗市,1994-09-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,文苑通訊處,苗栗縣苑裡鎮建國路５３號３樓,苗栗縣,苑裡鎮,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,板順苗北分通訊處,苗栗縣頭份市中華路１１９２號６樓,苗栗縣,頭份市,1994-09-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,太平通訊處,臺中市大里區國光路二段２５９號５樓Ａ室,臺中市,大里區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,大甲通訊處,臺中市大甲區中山路一段７５４號１．２樓,臺中市,大甲區,1983-03-03,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,甲昌通訊處,臺中市大甲區仁愛街１９９號１、２樓,臺中市,大甲區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,大雅通訊處,臺中市大雅區中清路三段１１８７號６樓,臺中市,大雅區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,沙鹿通訊處,臺中市清水區中華路９２號７樓,臺中市,清水區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,東勢通訊處,臺中市東勢區豐勢路６３１號７樓,臺中市,東勢區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,清水通訊處,臺中市清水區中華路９２號５樓,臺中市,清水區,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,潭子通訊處,臺中市潭子區中山路二段１３５號７樓之１,臺中市,潭子區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,豐原通訊處,臺中市豐原區中山路４１５號４樓,臺中市,豐原區,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,霧峰通訊處,臺中市霧峰區中正路１１０９之１號４樓,臺中市,霧峰區,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,豐東通訊處,臺中市豐原區向陽路２６９號５樓,臺中市,豐原區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,豐榮通訊處,臺中市豐原區中山路４１５號３樓,臺中市,豐原區,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,清新通訊處,臺中市清水區中華路９２號６樓,臺中市,清水區,1994-11-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,豐東后里分通訊處,臺中市后里區甲后路一段４５２號２樓,臺中市,后里區,2012-10-08,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,二林通訊處,彰化縣二林鎮東和里斗苑路五段６７號３、４樓,彰化縣,二林鎮,1982-11-27,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,北斗通訊處,彰化縣北斗鎮中山路二段３０９號３樓,彰化縣,北斗鎮,1982-11-27,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,秀水通訊處,彰化縣彰化市建國北路１７０號７樓,彰化縣,彰化市,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,群躍員新分通訊處,彰化縣員林市中山路二段３４６號４樓,彰化縣,員林市,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,和美通訊處,彰化縣和美鎮彰美路４段４３８號６樓,彰化縣,和美鎮,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,社頭通訊處,彰化縣社頭鄉中山路一段５６１號,彰化縣,社頭鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,員成通訊處,彰化縣員林市中山路二段３４６號７樓,彰化縣,員林市,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,員林通訊處,彰化縣員林市中山路二段３４６號３樓,彰化縣,員林市,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,田中二水分通訊處,彰化縣二水鄉南通路二段１５２號,彰化縣,二水鄉,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,鹿港通訊處,彰化縣鹿港鎮民權路２７９號６樓,彰化縣,鹿港鎮,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,溪湖通訊處,彰化縣溪湖鎮彰水路４段４３號,彰化縣,溪湖鎮,1981-07-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,彰市通訊處,彰化縣彰化市建國北路１７０號３樓,彰化縣,彰化市,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,彰昌通訊處,彰化縣彰化市建國北路１７０號６樓,彰化縣,彰化市,1978-12-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,員昌通訊處,彰化縣員林市中山路二段３４６號５樓,彰化縣,員林市,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,田中通訊處,彰化縣田中鎮福安路２５０號５樓,彰化縣,田中鎮,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,鹿興通訊處,彰化縣鹿港鎮民權路２７９號６樓,彰化縣,鹿港鎮,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,草屯芬園分通訊處,彰化縣芬園鄉彰南路四段３７０號,彰化縣,芬園鄉,2013-01-04,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,竹山通訊處,南投縣竹山鎮集山路三段４０３－３號,南投縣,竹山鎮,1981-07-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,南投通訊處,南投縣南投市復興路１２１號３樓,南投縣,南投市,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,埔里通訊處,南投縣埔里鎮中山路三段２９３號６樓,南投縣,埔里鎮,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,草屯通訊處,南投縣草屯鎮中正路６１０號３樓,南投縣,草屯鎮,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,草欣通訊處,南投縣草屯鎮中正路６１０號５、６樓,南投縣,草屯鎮,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,投欣通訊處,南投縣南投市復興路１２１號２樓,南投縣,南投市,1994-09-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,埔欣通訊處,南投縣埔里鎮中山路三段２９３號５樓,南投縣,埔里鎮,1994-09-05,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,名間通訊處,南投縣名間鄉彰南路２號１、２樓,南投縣,名間鄉,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,群躍投新分通訊處,南投縣草屯鎮中正路６１０號４樓,南投縣,草屯鎮,1994-09-10,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,斗六通訊處,雲林縣斗六市雲林路二段２２５號９樓,雲林縣,斗六市,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,斗南通訊處,雲林縣斗南鎮延平路二段４５３號,雲林縣,斗南鎮,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,北港通訊處,雲林縣北港鎮中正路２０－１號３樓,雲林縣,北港鎮,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,崙背褒忠分通訊處,雲林縣褒忠鄉中民村１２鄰中正路３２７巷１１號２樓,雲林縣,褒忠鄉,2013-09-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,西螺通訊處,雲林縣西螺鎮光復東路１號２．３樓,雲林縣,西螺鎮,1982-04-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,虎尾通訊處,雲林縣虎尾鎮中正路２號,雲林縣,虎尾鎮,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,崙背通訊處,雲林縣崙背鄉正義路１５４號,雲林縣,崙背鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永佳通訊處,雲林縣斗六市雲林路二段２２５號１０樓,雲林縣,斗六市,1994-09-01,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,民雄大林分通訊處,嘉義縣大林鎮中正路６７３號１樓,嘉義縣,大林鎮,1983-05-28,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,民雄通訊處,嘉義縣民雄鄉西安村西安路４６之１５號１～３樓,嘉義縣,民雄鄉,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,嘉興朴子分通訊處,嘉義縣朴子市文化南路６９號６樓,嘉義縣,朴子市,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,白河水上分通訊處,嘉義縣水上鄉水頭村中興路１０８號２～３樓,嘉義縣,水上鄉,2013-01-04,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永勝通訊處,台南市中西區永華路一段３２號７樓,臺南市,中西區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,永康通訊處,臺南市永康區中華路１９８－２４號１３樓,臺南市,永康區,1986-10-18,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,佳里通訊處,臺南市佳里區延平路１２５號８樓,臺南市,佳里區,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,官田通訊處,臺南市官田區勝利路８０號１～３樓,臺南市,官田區,1979-10-29,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,麻豆通訊處,臺南市麻豆區民族路６之２５號,臺南市,麻豆區,1981-07-28,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,麻豆善化分通訊處,臺南市善化區大成路２４７號,臺南市,善化區,1981-09-02,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新化通訊處,臺南市新化區中山路６０５號３樓,臺南市,新化區,1981-07-25,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,南豐新市分通訊處,臺南市新化區中山路６０５號２樓,臺南市,新化區,1994-08-17,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新營通訊處,臺南市新營區中山路１３８號７樓,臺南市,新營區,1994-12-07,explicit,1.0
新光人壽保險股份有限公司（原台新人壽）,新益通訊處,臺南市新營區中山路１３８號６樓,臺南市,新營區,1994-09-10,explicit,1.0
